source_family,source_record_id,person_raw,office_raw,start_raw,end_raw,party_raw,link_basis,service_ids,inclusion_states,affiliation_ids,decision_ids
pinned_cabinet_list,michel_temer:0:23,"[""Defesa"", """", ""Joaquim Silva e Luna (interino até 13 de junho de 2018) [ 14 ]"", ""-"", ""26 de fevereiro de 2018 [ 15 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-23,true:vacancy_acting,affiliation-96e96ef8deed,OFFICE-CAPACITY-2018;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,michel_temer:0:24,"[""Desenvolvimento Social e Agrário"", """", ""Osmar Terra"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""6 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-24,true:titular,affiliation-2c211f0d3d26;affiliation-c85401b074ed,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:25,"[""Desenvolvimento Social e Agrário"", """", ""Alberto Beltrame"", ""-"", ""6 de abril de 2018 [ 11 ]"", ""1 de Janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-25,true:titular,affiliation-25d6775c96e2,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:26,"[""Desenvolvimento, Indústria e Comércio"", """", ""Marcos Pereira"", ""PRB"", ""12 de maio de 2016 [ 2 ]"", ""3 de janeiro de 2018""]",,,,,included_reviewed_service,service-eabeba688ae4,true:titular,affiliation-039f7dd7bfc6,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;R07
pinned_cabinet_list,michel_temer:0:27,"[""Desenvolvimento, Indústria e Comércio"", """", ""Marcos Jorge"", ""PRB"", ""4 de janeiro de 2018 [ 11 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-3e4783281846,true:vacancy_acting,affiliation-0acad5fe7baf;affiliation-9900210bb195,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;R07
pinned_cabinet_list,michel_temer:0:28,"[""Esporte"", """", ""Leonardo Picciani"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""6 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-28,true:titular,affiliation-e38dd461bf29,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:29,"[""Esporte"", """", ""Leandro Cruz Fróes da Silva"", ""-"", ""6 de abril de 2018 [ 11 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-29,true:titular,affiliation-11c0600943a0;affiliation-522bab7d8ba8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:3,"[""Agricultura, Pecuária e Abastecimento"", """", ""Blairo Maggi"", ""PP"", ""12 de maio de 2016 [ 2 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-3,true:titular,affiliation-0dfac208e513,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:30,"[""Fazenda e Previdência Social"", """", ""Henrique Meirelles"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""6 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-30,true:titular,affiliation-7afe4fc6c00c;affiliation-92a79e944d8e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R09
pinned_cabinet_list,michel_temer:0:31,"[""Fazenda e Previdência Social"", """", ""Eduardo Guardia"", ""-"", ""6 de abril de 2018 [ 16 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-31,true:titular,affiliation-477914b72f6e;affiliation-f9b696359ce8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:32,"[""Integração Nacional"", """", ""Helder Barbalho"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""a 6 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-32,true:titular,affiliation-002a4a3e3ac6;affiliation-0b6f459ac1e7;affiliation-a69642f0ced0;affiliation-d5b00c2a9cef,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:33,"[""Integração Nacional"", """", ""Pádua Andrade"", ""-"", ""10 de abril de 2018 [ 11 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-33,true:titular,affiliation-c7723c64ec1a,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:34,"[""Justiça"", """", ""Alexandre de Moraes (nomeado para o STF )"", ""PSDB"", ""12 de maio de 2016 [ 2 ]"", ""22 de fevereiro de 2017 [ 17 ]""]",,,,,included_reviewed_service,service-michel_temer-0-34,true:titular,affiliation-ad763f0b7d2f,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:35,"[""Justiça"", """", ""José Levi (Interino)"", ""-"", ""7 de fevereiro de 2017 [ 18 ]"", ""7 de março de 2017""]",,,,,included_reviewed_service,service-michel_temer-0-35,true:vacancy_acting,affiliation-70f5e8999fb8;affiliation-C020-levi-agu,C020;C026;C049;OFFICE-CAPACITY-2017;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,michel_temer:0:36,"[""Justiça"", """", ""Osmar Serraglio"", ""MDB"", ""7 de março de 2017"", ""31 de maio de 2017""]",,,,,included_reviewed_service,service-michel_temer-0-36,true:titular,affiliation-f57de115606c,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:37,"[""Justiça"", """", ""Torquato Jardim"", ""-"", ""31 de maio de 2017"", ""1° de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-37,true:titular,affiliation-4cdc01dd2bee;affiliation-f488c4e65995,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:38,"[""Meio Ambiente"", """", ""Sarney Filho"", ""PV"", ""12 de maio de 2016 [ 2 ]"", ""6 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-38,true:titular,affiliation-2076c877abd6,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R08
pinned_cabinet_list,michel_temer:0:39,"["""", """", ""Edson Duarte"", ""PV"", ""7 de abril de 2018"", ""31 de dezembro de 2019""]",,,,,included_reviewed_service,service-c8d1b1f769cc,true:vacancy_acting,affiliation-252c2cfa75af,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;R08
pinned_cabinet_list,michel_temer:0:4,"[""Banco Central"", """", ""Ilan Goldfajn"", ""-"", ""9 de junho de 2016 [ 4 ]"", ""27 de fevereiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-4,true:titular,affiliation-612e9fe95c16;affiliation-c647d64230b6,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:40,"[""Minas e Energia"", """", ""Fernando Bezerra Coelho Filho"", ""PSB"", ""12 de maio de 2016 [ 2 ]"", ""6 de abril de 2018""]",,,,,included_reviewed_service,service-16051aed1729;service-28d6cde4b48d;service-4c041e5a6768;service-69e3154c999f;service-a8e3421c44ba;service-b3978937568f,true:titular,affiliation-1d879fdac545;affiliation-60a5b7c52f05;affiliation-9d5e7111e45b;affiliation-C007-coelho-mdb,C006;C007;PERSON-CONTINUITY-REVIEW;R10;R30
pinned_cabinet_list,michel_temer:0:41,"[""Minas e Energia"", """", ""Moreira Franco"", ""MDB"", ""6 de abril de 2018 [ 19 ]"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-41,true:titular,affiliation-12c68d7be9c0;affiliation-19442b1fa5de;affiliation-c393ce25bc55,C041;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:42,"[""Planejamento, Orçamento e Gestão"", """", ""Romero Jucá"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""23 de maio de 2016""]",,,,,included_reviewed_service,service-michel_temer-0-42,true:titular,affiliation-0582c89d9bcd,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:43,"[""Planejamento, Orçamento e Gestão"", """", ""Dyogo Oliveira (interino até 31 de março de 2016)"", ""MDB"", ""23 de maio de 2016"", ""7 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-43,true:titular,affiliation-484b12eea4d6,C052;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:44,"[""Planejamento, Orçamento e Gestão"", """", ""Esteves Colnago"", ""-"", ""10 de abril de 2018 [ 20 ]"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-C052-person-97d87d5bc202;service-michel_temer-0-44,true:titular;true:vacancy_acting,affiliation-54b3734919e3,C052;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:45,"[""Relações Exteriores"", """", ""José Serra"", ""PSDB"", ""12 de maio de 2016 [ 2 ]"", ""22 de fevereiro de 2017 [ 21 ]""]",,,,,included_reviewed_service,service-michel_temer-0-45,true:titular,affiliation-de4060699ce6,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:46,"[""Relações Exteriores"", """", ""Marcos Galvão (Interino)"", ""-"", ""22 de fevereiro de 2017"", ""7 de março de 2017""]",,,,,included_reviewed_service,service-michel_temer-0-46,true:titular,affiliation-7f51ac18f31f,C027;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:47,"[""Relações Exteriores"", """", ""Aloysio Nunes"", ""PSDB"", ""7 de março de 2017"", ""1º de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-47,true:titular,affiliation-1fffe4c27ba3;affiliation-5af68245cb82,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:48,"[""Saúde"", """", ""Ricardo Barros"", ""PP"", ""12 de maio de 2016 [ 2 ]"", ""2 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-48,true:titular,affiliation-1cb53fca27f3,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:49,"[""Saúde"", """", ""Gilberto Occhi"", ""PP"", ""2 de abril de 2018 [ 22 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-49,true:titular,affiliation-425de9b86c8c;affiliation-eb8404d6b3ec,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R03
pinned_cabinet_list,michel_temer:0:5,"[""Casa Civil"", """", ""Eliseu Padilha"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""1° de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-5,true:titular,affiliation-518560e30e49;affiliation-c67117c71f67,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:50,"[""Secretaria de Governo"", """", ""Geddel Vieira Lima"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""25 de novembro de 2016 [ 23 ] [ 7 ]""]",,,,,included_reviewed_service,service-c1cbf25fecd8,true:titular,affiliation-394fa934582e,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,michel_temer:0:51,"[""Secretaria de Governo"", """", ""Antônio Imbassahy"", ""PSDB"", ""3 de fevereiro de 2017"", ""15 de dezembro de 2017 [ 24 ]""]",,,,,included_reviewed_service,service-f103a0f5f74a;service-f103a0f5f74a-b;service-f103a0f5f74a-c,true:titular,affiliation-052c0590e5d4,C035;OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,michel_temer:0:52,"[""Secretaria de Governo"", """", ""Carlos Marun"", ""MDB"", ""15 de dezembro de 2017 [ 25 ]"", ""28 de dezembro de 2018""]",,,,,included_reviewed_service,service-13f7c2c1b899,true:titular,affiliation-c7e01caf6c57,C034;OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,michel_temer:0:53,"[""Secretaria-Geral (Ministério criado em fevereiro de 2017)"", """", ""Moreira Franco"", ""MDB"", ""3 de fevereiro de 2017"", ""6 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-53,true:titular,affiliation-12c68d7be9c0;affiliation-19442b1fa5de;affiliation-c393ce25bc55,C041;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:54,"[""Secretaria-Geral (Ministério criado em fevereiro de 2017)"", """", ""Joaquim Oliveira (Interino)"", ""-"", """", """"]",,,,,included_reviewed_service,service-58f6ac35cb5d,true:vacancy_acting,affiliation-aef121686045,C026;C028;OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,michel_temer:0:55,"[""Secretaria-Geral (Ministério criado em fevereiro de 2017)"", """", ""Ronaldo Fonseca"", ""PODE"", ""28 de maio de 2018"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-55,true:titular,affiliation-1126c806f45a,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R12
pinned_cabinet_list,michel_temer:0:56,"[""Gabinete de Segurança Institucional"", """", ""Sérgio Etchegoyen"", ""-"", ""12 de maio de 2016 [ 2 ]"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-56,true:titular,affiliation-11917984b5cf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:57,"[""Trabalho"", """", ""Ronaldo Nogueira"", ""PTB"", ""12 de maio de 2016 [ 2 ]"", ""27 de dezembro de 2017 [ 26 ]""]",,,,,included_reviewed_service,service-michel_temer-0-57,true:titular,affiliation-525428b40767,PERSON-CONTINUITY-REVIEW;R06
pinned_cabinet_list,michel_temer:0:58,"[""Trabalho"", """", ""Cristiane Brasil (não assumiu por decisão judicial) [ 27 ] [ 26 ]"", ""PTB"", ""-"", ""-""]",,,,,excluded_nonentry_transition_or_outside_cutoff,service-b24313cd2009,false:non_entry,,OFFICE-ADJUDICATION
pinned_cabinet_list,michel_temer:0:59,"[""Trabalho"", """", ""Helton Yomura (Interino até 10 de abril de 2018)"", ""-"", ""01 de janeiro de 2018 [ 28 ]"", ""5 de julho de 2018 [ 29 ]""]",,,,,included_reviewed_service,service-michel_temer-0-59,true:vacancy_acting_then_titular,affiliation-4a6d9a51bac5;affiliation-caf2c75c07e1,PERSON-CONTINUITY-REVIEW;R06
pinned_cabinet_list,michel_temer:0:6,"[""Cidades"", """", ""Bruno Araújo"", ""PSDB"", ""12 de maio de 2016 [ 2 ]"", ""13 de novembro de 2017""]",,,,,included_reviewed_service,service-michel_temer-0-6,true:titular,affiliation-2a89a85cf823,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:60,"[""Trabalho"", """", ""Caio Vieira de Mello"", ""-"", ""10 de julho de 2018 [ 30 ]"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-60,true:titular,affiliation-cdaef6c4fd6d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:61,"[""Transportes, Portos e Aviação Civil"", """", ""Maurício Quintella Lessa"", ""PR"", ""12 de maio de 2016 [ 2 ]"", ""2 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-61,true:titular,affiliation-44ba3dbfd202,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R05
pinned_cabinet_list,michel_temer:0:62,"[""Transportes, Portos e Aviação Civil"", """", ""Valter Casimiro Silveira"", ""-"", ""2 de abril de 2018 [ 31 ]"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-62,true:titular,affiliation-6180c2397d82;affiliation-ec3c8c4a6df8,C001;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R13
pinned_cabinet_list,michel_temer:0:63,"[""Turismo"", """", ""Henrique Eduardo Alves"", ""MDB"", ""12 de maio de 2016 [ 2 ]"", ""16 de junho de 2016""]",,,,,included_reviewed_service,service-michel_temer-0-63,true:titular,affiliation-1e682eb55f9d;affiliation-398de098c7cd,C045;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:64,"[""Turismo"", """", ""Alberto Alves (Interino)"", ""-"", ""17 de junho de 2016"", ""5 de outubro de 2016""]",,,,,included_reviewed_service,service-C053-person-9cf6aaca0bc9;service-michel_temer-0-64,true:titular;true:vacancy_acting,affiliation-8527ce77d2d2;affiliation-C053-alberto-alves,C019;C053;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:65,"[""Turismo"", """", ""Marx Beltrão"", ""MDB"", ""5 de outubro de 2016 [ 32 ]"", ""6 de abril de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-65,true:titular,affiliation-f3c1e451ad50,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:66,"[""Turismo"", """", ""Vinicius Lummertz"", ""-"", ""10 de abril de 2018 [ 33 ]"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-66,true:titular,affiliation-9314ed6419d2,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:67,"[""Segurança Pública (ministério criado em fevereiro de 2018)"", """", ""Raul Jungmann"", ""PPS"", ""27 de fevereiro de 2018 [ 13 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-67,true:titular,affiliation-5a9063548031;affiliation-bd9937883986;affiliation-c97971ff1dd1;affiliation-fc4ede1b1df9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R11
pinned_cabinet_list,michel_temer:0:68,"[""Extraordinário de Coordenação do Gabinete de Transição Governamental (Criado em novembro de 2018, para a transição de governo)"", """", ""Onyx Lorenzoni"", ""DEM"", ""5 de novembro de 2018 [ 34 ] [ 35 ]"", ""1° de janeiro de 2019""]",,,,,excluded_nonentry_transition_or_outside_cutoff,service-bc14f461caeb,false:incoming_transition,affiliation-17061ef0b2d7;affiliation-28a1f589ea28;affiliation-660b8d65bada;affiliation-aa6f615987f5;affiliation-e22f954d36b0,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;R30
pinned_cabinet_list,michel_temer:0:7,"[""Cidades"", """", ""Marco Aurélio de Queiroz Campos (Interino)"", ""-"", ""13 de novembro de 2017"", ""22 de novembro de 2017""]",,,,,included_reviewed_service,service-michel_temer-0-7,true:titular,affiliation-9e07f91b8db4,C026;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:8,"[""Cidades"", """", ""Alexandre Baldy"", ""PP"", ""22 de novembro de 2017 [ 5 ]"", ""31 de dezembro de 2018""]",,,,,included_reviewed_service,service-michel_temer-0-8,true:titular,affiliation-3bdeb15692eb;affiliation-3d8eb9706bec,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,michel_temer:0:9,"[""Ciência, Tecnologia, Inovações e Comunicações"", """", ""Gilberto Kassab"", ""PSD"", ""12 de maio de 2016 [ 2 ]"", ""1 de janeiro de 2019""]",,,,,included_reviewed_service,service-michel_temer-0-9,true:titular,affiliation-39707084a306;affiliation-3e99f909d3bf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R04
prior_complete_roster,dilma_rousseff:1:1,Luís Inácio Adams,Advocacia-Geral da União,2015-01-01,2016-03-03,—,same_source_record_id,service-dilma_rousseff-1-1,true:titular,affiliation-b6d91490f7a6,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:10,Guilherme Walder Mora Ramalho,Secretaria de Aviação Civil,2016-04-18,2016-05-11,—,same_source_record_id,service-dilma_rousseff-1-10,true:titular,affiliation-1acf6c75b9f2,ATLAS-551;ATLAS-554;C021;PERSON-CONTINUITY-REVIEW
prior_complete_roster,dilma_rousseff:1:11,Alexandre Tombini,Presidente do Banco Central do Brasil,2015-01-01,2016-05-11,—,same_source_record_id,service-dilma_rousseff-1-11,true:titular,affiliation-0ce85cff52a7;affiliation-b83c74e2afd9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:12,Aloizio Mercadante,Casa Civil,2015-01-01,2015-10-02,PT,same_source_record_id,service-dilma_rousseff-1-12,true:titular,affiliation-d0f4c906643d;affiliation-ef1c2f93359e,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:13,Jaques Wagner,Casa Civil,2015-10-02,2016-03-16,PT,same_source_record_id,service-dilma_rousseff-1-13,true:titular,affiliation-8853da98c38a;affiliation-8965b608fad5;affiliation-c74569f0a445,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:15,Eva Chiavon,Casa Civil,2016-03-22,2016-05-11,PT,same_source_record_id,service-C055-person-884dd07ee0fc;service-dilma_rousseff-1-15,true:vacancy_acting,affiliation-d8954b97c63c,C031;C055;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:16,Aldo Rebelo,"Ministério da Ciência, Tecnologia e Inovação",2015-01-01,2015-10-02,PCdoB,same_source_record_id,service-dilma_rousseff-1-16,true:titular,affiliation-2695219a6106;affiliation-e0a60b031086,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:17,Celso Pansera,"Ministério da Ciência, Tecnologia e Inovação",2015-10-02,2016-04-14,MDB,same_source_record_id,service-dilma_rousseff-1-17,true:titular,affiliation-1f505a8145c2;affiliation-30697884737b;affiliation-6d9fedcf0916,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:18,Emília Maria Silva Ribeiro Curi,"Ministério da Ciência, Tecnologia e Inovação",2016-04-14,2016-05-11,—,same_source_record_id,service-dilma_rousseff-1-18,true:titular,affiliation-bf2c58ba8453,C017;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
