period,start_date,end_date,start_inclusive,end_exclusive,minister,office,person_id,canonical_party_at_date,affiliation_state,composition_status,service_id,affiliation_id,witness_id,evidence_ids,decision_ids,notes,data_version,release_metadata_sha256
bolsonaro-2021-02-12,2021-02-25,2021-03-22,2021-02-25,2021-03-23,Fábio Faria,Ministério das Comunicações,person-c0ea546db6a5,PSD,PARTY,primary_provisional,service-jair_bolsonaro-0-10,affiliation-c2505d9199a7,3622e06b617936d190fe,AFF-026;LEG-c3b41de7e8c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-02-25,2021-03-22,2021-02-25,2021-03-23,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",person-fd6d27c2b524,PSL,PARTY,primary_provisional,service-jair_bolsonaro-0-8,affiliation-a31752d0ffc0,eeca1fe811c52ec13ce4,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,PERSON-CONTINUITY-REVIEW;R14,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-02-25,2021-03-22,2021-02-25,2021-03-23,João Roma,Ministério da Cidadania,person-0d44fe4521b9,REPUBLICANOS,PARTY,primary_provisional,service-jair_bolsonaro-0-56,affiliation-c0eb8bb3e167,5650affff034faa69c74,AFF-012;BOL-E22;LEG-e0e860c3a1e2,PERSON-CONTINUITY-REVIEW;R23,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-23,2021-03-28,2021-03-23,2021-03-29,Onyx Lorenzoni,Secretaria-Geral da Presidência da República,person-a74198f91d7f,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-37,affiliation-660b8d65bada,ae3fbe85a53dcde3b907,LEG-607f4976d0f0;OFF-031–OFF-034,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-23,2021-03-28,2021-03-23,2021-03-29,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",person-c65a317c70db,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-15,affiliation-06b7bbeb61ed,b4054e8bb9e3c662df42,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-23,2021-03-28,2021-03-23,2021-03-29,Gilson Machado Neto,Ministério do Turismo,person-124094b2bfa2,PSC,PARTY,primary_provisional,service-jair_bolsonaro-0-59,affiliation-204e64daf583,10693e9d66a98436239b,AFF-032;BOL-E20;C013;LEG-6a60736fa9a9,C013;PERSON-CONTINUITY-REVIEW;R24,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-23,2021-03-28,2021-03-23,2021-03-29,Fábio Faria,Ministério das Comunicações,person-c0ea546db6a5,PSD,PARTY,primary_provisional,service-jair_bolsonaro-0-10,affiliation-c2505d9199a7,8fdb1f784f63643f94c8,AFF-026;LEG-c3b41de7e8c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-23,2021-03-28,2021-03-23,2021-03-29,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",person-fd6d27c2b524,PSL,PARTY,primary_provisional,service-jair_bolsonaro-0-8,affiliation-a31752d0ffc0,273f7075d28564b4af72,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,PERSON-CONTINUITY-REVIEW;R14,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-23,2021-03-28,2021-03-23,2021-03-29,João Roma,Ministério da Cidadania,person-0d44fe4521b9,REPUBLICANOS,PARTY,primary_provisional,service-jair_bolsonaro-0-56,affiliation-c0eb8bb3e167,be95b07462d04040da35,AFF-012;BOL-E22;LEG-e0e860c3a1e2,PERSON-CONTINUITY-REVIEW;R23,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-29,2021-03-29,2021-03-29,2021-03-30,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",person-c65a317c70db,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-15,affiliation-06b7bbeb61ed,01156cb1e21d347d9559,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-29,2021-03-29,2021-03-29,2021-03-30,Onyx Lorenzoni,Secretaria-Geral da Presidência da República,person-a74198f91d7f,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-37,affiliation-660b8d65bada,612837b370255f865283,LEG-607f4976d0f0;OFF-031–OFF-034,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-29,2021-03-29,2021-03-29,2021-03-30,Gilson Machado Neto,Ministério do Turismo,person-124094b2bfa2,PSC,PARTY,primary_provisional,service-jair_bolsonaro-0-59,affiliation-204e64daf583,3fe3c84f675f7162dd97,AFF-032;BOL-E20;C013;LEG-6a60736fa9a9,C013;PERSON-CONTINUITY-REVIEW;R24,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-29,2021-03-29,2021-03-29,2021-03-30,Fábio Faria,Ministério das Comunicações,person-c0ea546db6a5,PSD,PARTY,primary_provisional,service-jair_bolsonaro-0-10,affiliation-c2505d9199a7,dc10337405da5ea0901c,AFF-026;LEG-c3b41de7e8c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-29,2021-03-29,2021-03-29,2021-03-30,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",person-fd6d27c2b524,PSL,PARTY,primary_provisional,service-jair_bolsonaro-0-8,affiliation-a31752d0ffc0,31f40231d5c6d30f01a9,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,PERSON-CONTINUITY-REVIEW;R14,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-29,2021-03-29,2021-03-29,2021-03-30,João Roma,Ministério da Cidadania,person-0d44fe4521b9,REPUBLICANOS,PARTY,primary_provisional,service-jair_bolsonaro-0-56,affiliation-c0eb8bb3e167,09d0e13dc8ceebc30df2,AFF-012;BOL-E22;LEG-e0e860c3a1e2,PERSON-CONTINUITY-REVIEW;R23,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-30,2021-03-30,2021-03-30,2021-03-31,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",person-c65a317c70db,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-15,affiliation-06b7bbeb61ed,d7ac816c3d668e0f0d81,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-30,2021-03-30,2021-03-30,2021-03-31,Onyx Lorenzoni,Secretaria-Geral da Presidência da República,person-a74198f91d7f,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-37,affiliation-660b8d65bada,ee13786118ee9f42332e,LEG-607f4976d0f0;OFF-031–OFF-034,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-30,2021-03-30,2021-03-30,2021-03-31,Gilson Machado Neto,Ministério do Turismo,person-124094b2bfa2,PSC,PARTY,primary_provisional,service-jair_bolsonaro-0-59,affiliation-204e64daf583,3f5d544203250ca1435a,AFF-032;BOL-E20;C013;LEG-6a60736fa9a9,C013;PERSON-CONTINUITY-REVIEW;R24,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-30,2021-03-30,2021-03-30,2021-03-31,Fábio Faria,Ministério das Comunicações,person-c0ea546db6a5,PSD,PARTY,primary_provisional,service-jair_bolsonaro-0-10,affiliation-c2505d9199a7,ebf2d9d79595242670bc,AFF-026;LEG-c3b41de7e8c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-30,2021-03-30,2021-03-30,2021-03-31,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",person-fd6d27c2b524,PSL,PARTY,primary_provisional,service-jair_bolsonaro-0-8,affiliation-a31752d0ffc0,5cb1dde794c3e53b5075,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,PERSON-CONTINUITY-REVIEW;R14,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-02-12,2021-03-30,2021-03-30,2021-03-30,2021-03-31,João Roma,Ministério da Cidadania,person-0d44fe4521b9,REPUBLICANOS,PARTY,primary_provisional,service-jair_bolsonaro-0-56,affiliation-c0eb8bb3e167,a4e4524579bbc1681640,AFF-012;BOL-E22;LEG-e0e860c3a1e2,PERSON-CONTINUITY-REVIEW;R23,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-04-01,Onyx Lorenzoni,Secretaria-Geral da Presidência da República,person-a74198f91d7f,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-37,affiliation-660b8d65bada,44ffbc6879f639f2bc15,LEG-607f4976d0f0;OFF-031–OFF-034,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-04-01,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",person-c65a317c70db,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-15,affiliation-06b7bbeb61ed,ba22e554b9fc3c882fa5,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-04-01,Flávia Arruda,Secretaria de Governo,person-fc5415a3bc75,PL,PARTY,primary_provisional,service-jair_bolsonaro-0-47,affiliation-18b79f294f7c,1310387d8e741152c1b8,LEG-f997e70b3675;OFF-026;OFF-027;OFF-028,PERSON-CONTINUITY-REVIEW;R22,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-04-01,Gilson Machado Neto,Ministério do Turismo,person-124094b2bfa2,PSC,PARTY,primary_provisional,service-jair_bolsonaro-0-59,affiliation-204e64daf583,ba6e118a7d229d544f3c,AFF-032;BOL-E20;C013;LEG-6a60736fa9a9,C013;PERSON-CONTINUITY-REVIEW;R24,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-04-01,Fábio Faria,Ministério das Comunicações,person-c0ea546db6a5,PSD,PARTY,primary_provisional,service-jair_bolsonaro-0-10,affiliation-c2505d9199a7,8c6674d72ccb30250f07,AFF-026;LEG-c3b41de7e8c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-04-01,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",person-fd6d27c2b524,PSL,PARTY,primary_provisional,service-jair_bolsonaro-0-8,affiliation-a31752d0ffc0,b1eeaeacfa82b6276b1e,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,PERSON-CONTINUITY-REVIEW;R14,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-04-01,João Roma,Ministério da Cidadania,person-0d44fe4521b9,REPUBLICANOS,PARTY,primary_provisional,service-jair_bolsonaro-0-56,affiliation-c0eb8bb3e167,4a746c760a1b27beed3c,AFF-012;BOL-E22;LEG-e0e860c3a1e2,PERSON-CONTINUITY-REVIEW;R23,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-01,2021-04-05,2021-04-01,2021-04-06,Onyx Lorenzoni,Secretaria-Geral da Presidência da República,person-a74198f91d7f,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-37,affiliation-660b8d65bada,5149aa06472b379acb63,LEG-607f4976d0f0;OFF-031–OFF-034,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-01,2021-04-05,2021-04-01,2021-04-06,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",person-c65a317c70db,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-15,affiliation-06b7bbeb61ed,f167e432c10cd7e95c43,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-01,2021-04-05,2021-04-01,2021-04-06,Flávia Arruda,Secretaria de Governo,person-fc5415a3bc75,PL,PARTY,primary_provisional,service-jair_bolsonaro-0-47,affiliation-18b79f294f7c,fabf81120cc194ed4f1c,LEG-f997e70b3675;OFF-026;OFF-027;OFF-028,PERSON-CONTINUITY-REVIEW;R22,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-01,2021-04-05,2021-04-01,2021-04-06,Gilson Machado Neto,Ministério do Turismo,person-124094b2bfa2,PSC,PARTY,primary_provisional,service-jair_bolsonaro-0-59,affiliation-204e64daf583,e1e8bd5ec31449e45d24,AFF-032;BOL-E20;C013;LEG-6a60736fa9a9,C013;PERSON-CONTINUITY-REVIEW;R24,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-01,2021-04-05,2021-04-01,2021-04-06,Fábio Faria,Ministério das Comunicações,person-c0ea546db6a5,PSD,PARTY,primary_provisional,service-jair_bolsonaro-0-10,affiliation-c2505d9199a7,36b78af88dd7950e430b,AFF-026;LEG-c3b41de7e8c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-01,2021-04-05,2021-04-01,2021-04-06,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",person-fd6d27c2b524,PSL,PARTY,primary_provisional,service-jair_bolsonaro-0-8,affiliation-a31752d0ffc0,1dc362a646560cca5ab3,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,PERSON-CONTINUITY-REVIEW;R14,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-01,2021-04-05,2021-04-01,2021-04-06,João Roma,Ministério da Cidadania,person-0d44fe4521b9,REPUBLICANOS,PARTY,primary_provisional,service-jair_bolsonaro-0-56,affiliation-c0eb8bb3e167,af70b48076095f8e11ab,AFF-012;BOL-E22;LEG-e0e860c3a1e2,PERSON-CONTINUITY-REVIEW;R23,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-06,2021-06-22,2021-04-06,2021-06-23,Onyx Lorenzoni,Secretaria-Geral da Presidência da República,person-a74198f91d7f,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-37,affiliation-660b8d65bada,73285a3237b2d8e0b728,LEG-607f4976d0f0;OFF-031–OFF-034,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-06,2021-06-22,2021-04-06,2021-06-23,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",person-c65a317c70db,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-15,affiliation-06b7bbeb61ed,b37b2c1bfe7d829c4a87,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-06,2021-06-22,2021-04-06,2021-06-23,Flávia Arruda,Secretaria de Governo,person-fc5415a3bc75,PL,PARTY,primary_provisional,service-jair_bolsonaro-0-47,affiliation-5335e0e06ea0,57c7269d05428d10b940,LEG-f997e70b3675;OFF-026;OFF-027;OFF-028,PERSON-CONTINUITY-REVIEW;R22,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-06,2021-06-22,2021-04-06,2021-06-23,Gilson Machado Neto,Ministério do Turismo,person-124094b2bfa2,PSC,PARTY,primary_provisional,service-jair_bolsonaro-0-59,affiliation-204e64daf583,df3ccd473fb22abc683c,AFF-032;BOL-E20;C013;LEG-6a60736fa9a9,C013;PERSON-CONTINUITY-REVIEW;R24,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-06,2021-06-22,2021-04-06,2021-06-23,Fábio Faria,Ministério das Comunicações,person-c0ea546db6a5,PSD,PARTY,primary_provisional,service-jair_bolsonaro-0-10,affiliation-c2505d9199a7,3438c745603d1b981c82,AFF-026;LEG-c3b41de7e8c0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-06,2021-06-22,2021-04-06,2021-06-23,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",person-fd6d27c2b524,PSL,PARTY,primary_provisional,service-jair_bolsonaro-0-8,affiliation-a31752d0ffc0,8f125b60ec6369e24bd0,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,PERSON-CONTINUITY-REVIEW;R14,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-04-06,2021-06-22,2021-04-06,2021-06-23,João Roma,Ministério da Cidadania,person-0d44fe4521b9,REPUBLICANOS,PARTY,primary_provisional,service-jair_bolsonaro-0-56,affiliation-c0eb8bb3e167,e7a84768b2283cd1907c,AFF-012;BOL-E22;LEG-e0e860c3a1e2,PERSON-CONTINUITY-REVIEW;R23,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
bolsonaro-2021-03-31,2021-06-23,2021-07-27,2021-06-23,2021-07-28,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",person-c65a317c70db,DEM,PARTY,primary_provisional,service-jair_bolsonaro-0-15,affiliation-06b7bbeb61ed,5e66a7b6836ada522898,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
